TimeUS,PLX,PLY,PLZ,SW,RealFreq,RealPhase
820000,0.0,0.73325534622256,0.0,1,0.45,0.0
830000,0.0,0.7137396022764213,0.0,1,0.45,0.0
840000,0.0,0.6936533058128053,0.0,1,0.45,0.0
850000,0.0,0.6730125135097736,0.0,1,0.45,0.0
860000,0.0,0.651833725300879,0.0,1,0.45,0.0
870000,0.0,0.6301338711853693,0.0,1,0.45,0.0
880000,0.0,0.6079302976946053,0.0,1,0.45,0.0
890000,0.0,0.58524075402551,0.0,1,0.45,0.0
900000,0.0,0.5620833778521305,0.0,1,0.45,0.0
910000,0.0,0.53847668082666,0.0,1,0.45,0.0
920000,0.0,0.5144395337815063,0.0,1,0.45,0.0
930000,0.0,0.4899911516442364,0.0,1,0.45,0.0
940000,0.0,0.46515107807745815,0.0,1,0.45,0.0
950000,0.0,0.4399391698559149,0.0,1,0.45,0.0
960000,0.0,0.4143755809932843,0.0,1,0.45,0.0
970000,0.0,0.3884807466313662,0.0,1,0.45,0.0
980000,0.0,0.3622753667045458,0.0,1,0.45,0.0
990000,0.0,0.33578038939258076,0.0,1,0.45,0.0
1000000,0.0,0.3090169943749475,0.0,1,0.45,0.0
1010000,0.0,0.2820065759001295,0.0,1,0.45,0.0
1020000,0.0,0.25477072568338227,0.0,1,0.45,0.0
1030000,0.0,0.2273312156466465,0.0,1,0.45,0.0
1040000,0.0,0.19970998051440705,0.0,1,0.45,0.0
1050000,0.0,0.17192910027940958,0.0,1,0.45,0.0
1060000,0.0,0.14401078255225216,0.0,1,0.45,0.0
1070000,0.0,0.11597734480896137,0.0,1,0.45,0.0
1080000,0.0,0.08785119655074315,0.0,1,0.45,0.0
1090000,0.0,0.059654821390170656,0.0,1,0.45,0.0
1100000,0.0,0.031410759078128236,0.0,1,0.45,0.0
1110000,0.0,0.0031415874858794902,0.0,1,0.45,0.0
1120000,0.0,-0.02513009544333757,0.0,1,0.45,0.0
1130000,0.0,-0.05338168975876058,0.0,1,0.45,0.0
1140000,0.0,-0.08159061156815768,0.0,1,0.45,0.0
1150000,0.0,-0.10973431109104541,0.0,1,0.45,0.0
1160000,0.0,-0.13779029068463777,0.0,1,0.45,0.0
1170000,0.0,-0.16573612282811945,0.0,1,0.45,0.0
1180000,0.0,-0.19354946805086,0.0,1,0.45,0.0
1190000,0.0,-0.2212080927902469,0.0,1,0.45,0.0
1200000,0.0,-0.24868988716485457,0.0,1,0.45,0.0
1210000,0.0,-0.27597288264874553,0.0,1,0.45,0.0
1220000,0.0,-0.3030352696327738,0.0,1,0.45,0.0
1230000,0.0,-0.3298554148588527,0.0,1,0.45,0.0
1240000,0.0,-0.3564118787132506,0.0,1,0.45,0.0
1250000,0.0,-0.38268343236508967,0.0,1,0.45,0.0
1260000,0.0,-0.4086490747363489,0.0,1,0.45,0.0
1270000,0.0,-0.4342880492898045,0.0,1,0.45,0.0
1280000,0.0,-0.45957986062148776,0.0,1,0.45,0.0
1290000,0.0,-0.4845042908443979,0.0,1,0.45,0.0
1300000,0.0,-0.5090414157503712,0.0,1,0.45,0.0
1310000,0.0,-0.5331716207371886,0.0,1,0.45,0.0
1320000,0.0,-0.556875616488188,0.0,1,0.45,0.0
1330000,0.0,-0.5801344543918494,0.0,1,0.45,0.0
1340000,0.0,-0.6029295416890247,0.0,1,0.45,0.0
1350000,0.0,-0.6252426563357052,0.0,1,0.45,0.0
1360000,0.0,-0.6470559615694443,0.0,1,0.45,0.0
1370000,0.0,-0.668352020167793,0.0,1,0.45,0.0
1380000,0.0,-0.6891138083873485,0.0,1,0.45,0.0
1390000,0.0,-0.709324729572274,0.0,1,0.45,0.0
1400000,0.0,-0.7289686274214116,0.0,1,0.45,0.0
1410000,0.0,-0.7480297989033823,0.0,1,0.45,0.0
1420000,0.0,-0.7664930068093496,0.0,1,0.45,0.0
1430000,0.0,-0.7843434919334099,0.0,1,0.45,0.0
1440000,0.0,-0.8015669848708764,0.0,1,0.45,0.0
1450000,0.0,-0.8181497174250233,0.0,1,0.45,0.0
1460000,0.0,-0.834078433613171,0.0,1,0.45,0.0
1470000,0.0,-0.8493404002633165,0.0,1,0.45,0.0
1480000,0.0,-0.8639234171928352,0.0,1,0.45,0.0
1490000,0.0,-0.8778158269611216,0.0,1,0.45,0.0
1500000,0.0,-0.8910065241883678,0.0,1,0.45,0.0
1510000,0.0,-0.9034849644330347,0.0,1,0.45,0.0
1520000,0.0,-0.9152411726209175,0.0,1,0.45,0.0
1530000,0.0,-0.9262657510190666,0.0,1,0.45,0.0
1540000,0.0,-0.9365498867481923,0.0,1,0.45,0.0
1550000,0.0,-0.9460853588275453,0.0,1,0.45,0.0
1560000,0.0,-0.954864544746643,0.0,1,0.45,0.0
1570000,0.0,-0.9628804265585875,0.0,1,0.45,0.0
1580000,0.0,-0.9701265964901058,0.0,1,0.45,0.0
1590000,0.0,-0.9765972620638246,0.0,1,0.45,0.0
1600000,0.0,-0.9822872507286887,0.0,1,0.45,0.0
1610000,0.0,-0.9871920139948192,0.0,1,0.45,0.0
1620000,0.0,-0.9913076310695066,0.0,1,0.45,0.0
1630000,0.0,-0.9946308119914323,0.0,1,0.45,0.0
1640000,0.0,-0.9971589002606139,0.0,1,0.45,0.0
1650000,0.0,-0.99888987496197,0.0,1,0.45,0.0
1660000,0.0,-0.999822352380809,0.0,1,0.45,0.0
1670000,0.0,-0.9999555871089498,0.0,1,0.45,0.0
1680000,0.0,-0.9992894726405893,0.0,1,0.45,0.0
1690000,0.0,-0.9978245414574415,0.0,1,0.45,0.0
1700000,0.0,-0.9955619646030801,0.0,1,0.45,0.0
1710000,0.0,-0.9925035507468238,0.0,1,0.45,0.0
1720000,0.0,-0.9886517447379141,0.0,1,0.45,0.0
1730000,0.0,-0.9840096256511398,0.0,1,0.45,0.0
1740000,0.0,-0.9785809043254723,0.0,1,0.45,0.0
1750000,0.0,-0.9723699203976768,0.0,1,0.45,0.0
1760000,0.0,-0.9653816388332738,0.0,1,0.45,0.0
1770000,0.0,-0.9576216459576221,0.0,1,0.45,0.0
1780000,0.0,-0.9490961449902945,0.0,1,0.45,0.0
1790000,0.0,-0.9398119510863195,0.0,1,0.45,0.0
1800000,0.0,-0.9297764858882512,0.0,1,0.45,0.0
1810000,0.0,-0.9189977715934212,0.0,1,0.45,0.0
1820000,0.0,-0.9074844245411168,0.0,1,0.45,0.0
1830000,0.0,-0.8952456483248115,0.0,1,0.45,0.0
1840000,0.0,-0.8822912264349531,0.0,1,0.45,0.0
1850000,0.0,-0.8686315144381911,0.0,1,0.45,0.0
1860000,0.0,-0.8542774316992949,0.0,1,0.45,0.0
1870000,0.0,-0.8392404526523815,0.0,1,0.45,0.0
1880000,0.0,-0.8235325976284271,0.0,1,0.45,0.0
1890000,0.0,-0.8071664232464,0.0,1,0.45,0.0
1900000,0.0,-0.7901550123756901,0.0,1,0.45,0.0
1910000,0.0,-0.7725119636778641,0.0,1,0.45,0.0
1920000,0.0,-0.7542513807361041,0.0,1,0.45,0.0
1930000,0.0,-0.7353878607810161,0.0,1,0.45,0.0
1940000,0.0,-0.7159364830218314,0.0,1,0.45,0.0
1950000,0.0,-0.6959127965923145,0.0,1,0.45,0.0
1960000,0.0,-0.6753328081210247,0.0,1,0.45,0.0
1970000,0.0,-0.6542129689358612,0.0,1,0.45,0.0
1980000,0.0,-0.6325701619131247,0.0,1,0.45,0.0
1990000,0.0,-0.6104216879816027,0.0,1,0.45,0.0
2000000,0.0,-0.5877852522924734,0.0,1,0.45,0.0
2010000,0.0,-0.5646789500660765,0.0,1,0.45,0.0
2020000,0.0,-0.541121252126876,0.0,1,0.45,0.0
2030000,0.0,-0.5171309901381566,0.0,1,0.45,0.0
2040000,0.0,-0.4927273415482917,0.0,1,0.45,0.0
2049999,0.0,-0.4679298142605743,0.0,1,0.45,0.0
2060000,0.0,-0.44275823103890166,0.0,1,0.45,0.0
2069999,0.0,-0.4172327136617662,0.0,1,0.45,0.0
2080000,0.0,-0.3913736668372025,0.0,1,0.45,0.0
2089999,0.0,-0.3652017618915887,0.0,1,0.45,0.0
2100000,0.0,-0.3387379202452914,0.0,1,0.45,0.0
2110000,0.0,-0.31200329668841575,0.0,1,0.45,0.0
2120000,0.0,-0.28501926246997616,0.0,1,0.45,0.0
2130000,0.0,-0.25780738821406074,0.0,1,0.45,0.0
2140000,0.0,-0.23038942667659057,0.0,1,0.45,0.0
2150000,0.0,-0.20278729535651333,0.0,1,0.45,0.0
2160000,0.0,-0.175023058975276,0.0,1,0.45,0.0
2170000,0.0,-0.1471189118386382,0.0,1,0.45,0.0
2180000,0.0,-0.11909716009486966,0.0,1,0.45,0.0
2190000,0.0,-0.0909802039035707,0.0,1,0.45,0.0
2200000,0.0,-0.06279051952931326,0.0,1,0.45,0.0
2210000,0.0,-0.03455064137447303,0.0,1,0.45,0.0
2220000,0.0,-0.006283143965558805,0.0,1,0.45,0.0
2230000,0.0,0.021989376092504384,0.0,1,0.45,0.0
2240000,0.0,0.05024431817976974,0.0,1,0.45,0.0
2250000,0.0,0.07845909572784514,0.0,1,0.45,0.0
2260000,0.0,0.10661115427526012,0.0,1,0.45,0.0
2270000,0.0,0.13467798949715282,0.0,1,0.45,0.0
2280000,0.0,0.16263716519488383,0.0,1,0.45,0.0
2290000,0.0,0.19046633123119014,0.0,1,0.45,0.0
2300000,0.0,0.21814324139654281,0.0,1,0.45,0.0
2310000,0.0,0.24564577119242662,0.0,1,0.45,0.0
2320000,0.0,0.27295193551732466,0.0,1,0.45,0.0
2330000,0.0,0.3000399062412766,0.0,1,0.45,0.0
2340000,0.0,0.32688802965494196,0.0,1,0.45,0.0
2350000,0.0,0.3534748437792575,0.0,1,0.45,0.0
2360000,0.0,0.3797790955218006,0.0,1,0.45,0.0
2370000,0.0,0.40577975766620034,0.0,1,0.45,0.0
2380000,0.0,0.4314560456809585,0.0,1,0.45,0.0
2390000,0.0,0.45678743433429986,0.0,1,0.45,0.0
2400000,0.0,0.4817536741017149,0.0,1,0.45,0.0
2410000,0.0,0.506334807353133,0.0,1,0.45,0.0
2420000,0.0,0.5305111843067337,0.0,1,0.45,0.0
2430000,0.0,0.5542634787366945,0.0,1,0.45,0.0
2440000,0.0,0.5775727034222673,0.0,1,0.45,0.0
2450000,0.0,0.6004202253258845,0.0,1,0.45,0.0
2460000,0.0,0.6227877804881122,0.0,1,0.45,0.0
2470000,0.0,0.6446574886275918,0.0,1,0.45,0.0
2480000,0.0,0.6660118674342513,0.0,1,0.45,0.0
2490000,0.0,0.6868338465444087,0.0,1,0.45,0.0
2500000,0.0,0.7071067811865474,0.0,1,0.45,0.0
2510000,0.0,0.7268144654869033,0.0,1,0.45,0.0
2520000,0.0,0.745941145424182,0.0,1,0.45,0.0
2530000,0.0,0.764471531423092,0.0,1,0.45,0.0
2540000,0.0,0.782390810576588,0.0,1,0.45,0.0
2550000,0.0,0.7996846584870909,0.0,1,0.45,0.0
2560000,0.0,0.8163392507171838,0.0,1,0.45,0.0
2570000,0.0,0.8323412738406628,0.0,1,0.45,0.0
2580000,0.0,0.8476779360850831,0.0,1,0.45,0.0
2590000,0.0,0.8623369775573034,0.0,1,0.45,0.0
2600000,0.0,0.8763066800438636,0.0,1,0.45,0.0
2610000,0.0,0.8895758763783376,0.0,1,0.45,0.0
2620000,0.0,0.9021339593682028,0.0,1,0.45,0.0
2630000,0.0,0.9139708902740609,0.0,1,0.45,0.0
2640000,0.0,0.925077206834458,0.0,1,0.45,0.0
2650000,0.0,0.935444030829867,0.0,1,0.45,0.0
2660000,0.0,0.9450630751798048,0.0,1,0.45,0.0
2670000,0.0,0.9539266505673933,0.0,1,0.45,0.0
2680000,0.0,0.9620276715860859,0.0,1,0.45,0.0
2690000,0.0,0.969359662403629,0.0,1,0.45,0.0
2700000,0.0,0.9759167619387474,0.0,1,0.45,0.0
2710000,0.0,0.9816937285463987,0.0,1,0.45,0.0
2720000,0.0,0.986685944207868,0.0,1,0.45,0.0
2730000,0.0,0.9908894182223386,0.0,1,0.45,0.0
2740000,0.0,0.9943007903969989,0.0,1,0.45,0.0
2750000,0.0,0.996917333733128,0.0,1,0.45,0.0
2760000,0.0,0.9987369566060175,0.0,1,0.45,0.0
2770000,0.0,0.999758204436984,0.0,1,0.45,0.0
2780000,0.0,0.9999802608561371,0.0,1,0.45,0.0
2790000,0.0,0.9994029483549729,0.0,1,0.45,0.0
2800000,0.0,0.9980267284282716,0.0,1,0.45,0.0
2810000,0.0,0.9958527012051857,0.0,1,0.45,0.0
2820000,0.0,0.9928826045698137,0.0,1,0.45,0.0
2830000,0.0,0.9891188127719619,0.0,1,0.45,0.0
2840000,0.0,0.9845643345292054,0.0,1,0.45,0.0
2850000,0.0,0.9792228106217659,0.0,1,0.45,0.0
2860000,0.0,0.9730985109821267,0.0,1,0.45,0.0
2870000,0.0,0.9661963312817149,0.0,1,0.45,0.0
2880000,0.0,0.9585217890173761,0.0,1,0.45,0.0
2890000,0.0,0.9500810191007719,0.0,1,0.45,0.0
2900000,0.0,0.9408807689542257,0.0,1,0.45,0.0
2910000,0.0,0.9309283931169359,0.0,1,0.45,0.0
2920000,0.0,0.9202318473658705,0.0,1,0.45,0.0
2930000,0.0,0.9087996823560403,0.0,1,0.45,0.0
2940000,0.0,0.8966410367852361,0.0,1,0.45,0.0
2950000,0.0,0.8837656300886936,0.0,1,0.45,0.0
2960000,0.0,0.8701837546695259,0.0,1,0.45,0.0
2970000,0.0,0.8559062676711332,0.0,1,0.45,0.0
2980000,0.0,0.8409445822981693,0.0,1,0.45,0.0
2990000,0.0,0.8253106586929998,0.0,1,0.45,0.0
3000000,0.0,0.8090169943749477,0.0,1,0.45,0.0
3010000,0.0,0.7920766142499672,0.0,1,0.45,0.0
3020000,0.0,0.774503060198734,0.0,1,0.45,0.0
3030000,0.0,0.7563103802514721,0.0,1,0.45,0.0
3040000,0.0,0.737513117358174,0.0,1,0.45,0.0
3050000,0.0,0.718126297763189,0.0,1,0.45,0.0
3060000,0.0,0.6981654189934728,0.0,1,0.45,0.0
3070000,0.0,0.6776464374701024,0.0,1,0.45,0.0
3080000,0.0,0.6565857557529566,0.0,1,0.45,0.0
3090000,0.0,0.6350002094287608,0.0,1,0.45,0.0
3100000,0.0,0.6129070536529766,0.0,1,0.45,0.0
3110000,0.0,0.5903239493562946,0.0,1,0.45,0.0
3120000,0.0,0.5672689491267566,0.0,1,0.45,0.0
3130000,0.0,0.5437604827787926,0.0,1,0.45,0.0
3140000,0.0,0.5198173426207096,0.0,1,0.45,0.0
3150000,0.0,0.4954586684324076,0.0,1,0.45,0.0
3160000,0.0,0.47070393216533263,0.0,1,0.45,0.0
3170000,0.0,0.44557292237689633,0.0,1,0.45,0.0
3180000,0.0,0.4200857284118063,0.0,1,0.45,0.0
3190000,0.0,0.394262724342951,0.0,1,0.45,0.0
3200000,0.0,0.368124552684678,0.0,1,0.45,0.0
3210000,0.0,0.3416921078914833,0.0,1,0.45,0.0
3220000,0.0,0.3149865196553048,0.0,1,0.45,0.0
3230000,0.0,0.28802913601476915,0.0,1,0.45,0.0
3240000,0.0,0.2608415062898969,0.0,1,0.45,0.0
3250000,0.0,0.23344536385590534,0.0,1,0.45,0.0
3260000,0.0,0.20586260876988122,0.0,1,0.45,0.0
3270000,0.0,0.17811529026421002,0.0,1,0.45,0.0
3280000,0.0,0.15022558912075692,0.0,1,0.45,0.0
3290000,0.0,0.12221579993988929,0.0,1,0.45,0.0
3300000,0.0,0.09410831331851414,0.0,1,0.45,0.0
3310000,0.0,0.06592559795137767,0.0,1,0.45,0.0
3320000,0.0,0.03769018266993433,0.0,1,0.45,0.0
3330000,0.0,0.009424638433143787,0.0,1,0.45,0.0
3340000,0.0,-0.018848439715406635,0.0,1,0.45,0.0
3350000,0.0,-0.047106450709642915,0.0,1,0.45,0.0
3360000,0.0,-0.07532680552793122,0.0,1,0.45,0.0
3370000,0.0,-0.10348694525042282,0.0,1,0.45,0.0
3380000,0.0,-0.13156435909228104,0.0,1,0.45,0.0
3390000,0.0,-0.15953660239848663,0.0,1,0.45,0.0
3400000,0.0,-0.1873813145857232,0.0,1,0.45,0.0
3410000,0.0,-0.21507623701711373,0.0,1,0.45,0.0
3420000,0.0,-0.24259923079540607,0.0,1,0.45,0.0
3430000,0.0,-0.2699282944604967,0.0,1,0.45,0.0
3440000,0.0,-0.2970415815770336,0.0,1,0.45,0.0
3450000,0.0,-0.3239174181981498,0.0,1,0.45,0.0
3460000,0.0,-0.35053432019125774,0.0,1,0.45,0.0
3470000,0.0,-0.3768710104121631,0.0,1,0.45,0.0
3480000,0.0,-0.40290643571366147,0.0,1,0.45,0.0
3490000,0.0,-0.42861978377512877,0.0,1,0.45,0.0
3500000,0.0,-0.45399049973954564,0.0,1,0.45,0.0
3510000,0.0,-0.4789983026447615,0.0,1,0.45,0.0
3520000,0.0,-0.5036232016357614,0.0,1,0.45,0.0
3530000,0.0,-0.5278455119450669,0.0,1,0.45,0.0
3540000,0.0,-0.5516458706284307,0.0,1,0.45,0.0
3550000,0.0,-0.575005252043279,0.0,1,0.45,0.0
3560000,0.0,-0.5979049830575194,0.0,1,0.45,0.0
3570000,0.0,-0.6203267579765565,0.0,1,0.45,0.0
3580000,0.0,-0.6422526531765849,0.0,1,0.45,0.0
3590000,0.0,-0.6636651414324577,0.0,1,0.45,0.0
3600000,0.0,-0.6845471059286892,0.0,1,0.45,0.0
3610000,0.0,-0.7048818539423607,0.0,1,0.45,0.0
3620000,0.0,-0.7246531301870471,0.0,1,0.45,0.0
3630000,0.0,-0.7438451298070243,0.0,1,0.45,0.0
3640000,0.0,-0.7624425110114483,0.0,1,0.45,0.0
3650000,0.0,-0.7804304073383291,0.0,1,0.45,0.0
3660000,0.0,-0.7977944395385714,0.0,1,0.45,0.0
3670000,0.0,-0.8145207270705088,0.0,1,0.45,0.0
3680000,0.0,-0.8305958991958131,0.0,1,0.45,0.0
3690000,0.0,-0.8460071056678417,0.0,1,0.45,0.0
3700000,0.0,-0.8607420270039441,0.0,1,0.45,0.0
3710000,0.0,-0.8747888843334524,0.0,1,0.45,0.0
3720000,0.0,-0.8881364488135449,0.0,1,0.45,0.0
3730000,0.0,-0.9007740506053977,0.0,1,0.45,0.0
3740000,0.0,-0.9126915874035032,0.0,1,0.45,0.0
3750000,0.0,-0.9238795325112864,0.0,1,0.45,0.0
3760000,0.0,-0.9343289424566124,0.0,1,0.45,0.0
3770000,0.0,-0.9440314641410494,0.0,1,0.45,0.0
3780000,0.0,-0.9529793415172191,0.0,1,0.45,0.0
3790000,0.0,-0.9611654217888517,0.0,1,0.45,0.0
3800000,0.0,-0.9685831611286314,0.0,1,0.45,0.0
3810000,0.0,-0.9752266299092233,0.0,1,0.45,0.0
3820000,0.0,-0.9810905174433343,0.0,1,0.45,0.0
3830000,0.0,-0.9861701362289887,0.0,1,0.45,0.0
3840000,0.0,-0.9904614256966511,0.0,1,0.45,0.0
3850000,0.0,-0.9939609554551796,0.0,1,0.45,0.0
3860000,0.0,-0.9966659280340299,0.0,1,0.45,0.0
3870000,0.0,-0.9985741811195097,0.0,1,0.45,0.0
3880000,0.0,-0.9996841892832999,0.0,1,0.45,0.0
3890000,0.0,-0.9999950652018582,0.0,1,0.45,0.0
3900000,0.0,-0.9995065603657316,0.0,1,0.45,0.0
3910000,0.0,-0.9982190652782118,0.0,1,0.45,0.0
3920000,0.0,-0.9961336091431725,0.0,1,0.45,0.0
3930000,0.0,-0.9932518590423395,0.0,1,0.45,0.0
3940000,0.0,-0.989576118602651,0.0,1,0.45,0.0
3950000,0.0,-0.985109326154774,0.0,1,0.45,0.0
3960000,0.0,-0.979855052384247,0.0,1,0.45,0.0
3970000,0.0,-0.973817497477129,0.0,1,0.45,0.0
3980000,0.0,-0.9670014877624352,0.0,1,0.45,0.0
3990000,0.0,-0.959412471854043,0.0,1,0.45,0.0
4000000,0.0,-0.9510565162951538,0.0,1,0.45,0.0
4010000,0.0,-0.9419403007087908,0.0,1,0.45,0.0
4020000,0.0,-0.9320711124582105,0.0,1,0.45,0.0
4030000,0.0,-0.9214568408214986,0.0,1,0.45,0.0
4040000,0.0,-0.9101059706849959,0.0,1,0.45,0.0
4050000,0.0,-0.8980275757606158,0.0,1,0.45,0.0
4060000,0.0,-0.8852313113324546,0.0,1,0.45,0.0
4070000,0.0,-0.871727406538509,0.0,1,0.45,0.0
4080000,0.0,-0.8575266561936524,0.0,1,0.45,0.0
4090000,0.0,-0.8426404121604324,0.0,1,0.45,0.0
4099999,0.0,-0.8270805742745629,0.0,1,0.45,0.0
4110000,0.0,-0.8108595808323736,0.0,1,0.45,0.0
4120000,0.0,-0.7939903986478355,0.0,1,0.45,0.0
4130000,0.0,-0.7764865126870787,0.0,1,0.45,0.0
4139999,0.0,-0.7583619152887231,0.0,1,0.45,0.0
4150000,0.0,-0.7396310949786098,0.0,1,0.45,0.0
4160000,0.0,-0.720309024887907,0.0,1,0.45,0.0
4170000,0.0,-0.7004111507838064,0.0,1,0.45,0.0
4179999,0.0,-0.6799533787224206,0.0,1,0.45,0.0
4190000,0.0,-0.6589520623337171,0.0,1,0.45,0.0
4200000,0.0,-0.6374239897486897,0.0,1,0.45,0.0
4210000,0.0,-0.6153863701791715,0.0,1,0.45,0.0
4220000,0.0,-0.5928568201610608,0.0,1,0.45,0.0
4230000,0.0,-0.5698533494719238,0.0,1,0.45,0.0
4240000,0.0,-0.5463943467342691,0.0,1,0.45,0.0
4250000,0.0,-0.5224985647159489,0.0,1,0.45,0.0
4260000,0.0,-0.4981851053394924,0.0,1,0.45,0.0
4270000,0.0,-0.4734734044123121,0.0,1,0.45,0.0
4280000,0.0,-0.44838321609003223,0.0,1,0.45,0.0
4290000,0.0,-0.42293459708530323,0.0,1,0.45,0.0
4300000,0.0,-0.3971478906347822,0.0,1,0.45,0.0
4310000,0.0,-0.37104371023705096,0.0,1,0.45,0.0
4320000,0.0,-0.34464292317451695,0.0,1,0.45,0.0
4330000,0.0,-0.31796663383241086,0.0,1,0.45,0.0
4340000,0.0,-0.29103616682827343,0.0,1,0.45,0.0
4350000,0.0,-0.26387304996537275,0.0,1,0.45,0.0
4360000,0.0,-0.23649899702372454,0.0,1,0.45,0.0
4370000,0.0,-0.20893589040241153,0.0,1,0.45,0.0
4380000,0.0,-0.18120576362713892,0.0,1,0.45,0.0
4390000,0.0,-0.15333078373696218,0.0,1,0.45,0.0
4400000,0.0,-0.125333233564304,0.0,1,0.45,0.0
4410000,0.0,-0.0972354939223991,0.0,1,0.45,0.0
4420000,0.0,-0.06906002571440731,0.0,1,0.45,0.0
4430000,0.0,-0.040829351978511494,0.0,1,0.45,0.0
4440000,0.0,-0.012566039883352316,0.0,1,0.45,0.0
4450000,0.0,0.015707317311820984,0.0,1,0.45,0.0
4460000,0.0,0.04396811831786345,0.0,1,0.45,0.0
